Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
FIGN,8.115019,8.2288,4.407263,4.437449
CNTD2,3.424458,3.3219,6.633535,6.745955
LAD1,7.400367,6.2479,13.628948,13.7063
MOGAT3,5.079478,4.1699,9.058144,9.4858
CA9,3.375005,3.3219,9.75169,10.0066
FOXA1,5.551598,4.5236,9.507329,10.0539
RP11-753A21.1,3.846162,4.4594,0.231425,0.0
CXCR3,3.723321,3.3219,7.613291,7.7748
CTD-2207O23.3,6.370938,7.0555,3.199393,4.0126
FXYD1,9.434179,9.7155,4.517465,4.5236
NPIPA2,5.553657,5.9423,2.237643,2.4249
AC064834.1,0.026059,0.0,4.276087,4.1699
ACACB,11.961705,12.1491,9.425252,9.5661
XXbac-BPG32J3.20,0.376558,0.0,4.641092,5.466
CASC5,4.922053,4.4594,9.850956,9.8719
RP11-662G23.1,3.593902,4.0875,0.073932,0.0
CCNA2,7.373463,7.4865,11.130191,11.2331
UHRF1,5.342359,5.029,10.966885,11.099
FLNC,13.48696,14.677,10.318508,10.3276
ASTN1,5.41467,5.6147,1.664542,1.0
PRSS3,7.536369,6.4757,11.768199,11.9252
TRIP13,5.320346,5.1305,10.158987,10.2046
PAPPA2,6.333991,6.5546,3.242133,3.0
SLC38A5,7.145096,7.1085,10.831173,11.611
DUSP27,1.743442,1.585,6.412204,4.6439
AP000349.2,1.808108,1.84,7.398757,7.6536
SLITRK3,6.463095,6.585,1.917341,1.0
GRIN2B,3.392741,3.4594,7.84953,8.1241
HMGA2,5.466471,5.5546,9.035325,8.9773
CASC9,2.361176,2.0,7.066625,7.6511
TACR2,10.804254,11.9861,6.088774,5.7004
PIGR,11.143004,10.2264,14.879858,16.2112
ITGA7,12.323333,13.0641,8.697461,8.5962
AL163953.2,0.374479,0.0,3.692647,3.7004
CDH3,3.760638,3.7634,11.928161,12.1368
CTD-2510F5.4,0.592729,0.0,4.299816,4.3923
FAM189A2,8.15435,8.1849,4.470805,4.3219
RHPN2,7.662447,6.9773,11.915729,11.9545
GPR39,5.135586,4.3646,9.409818,9.6864
PLS1,7.950442,6.7004,12.958046,13.000995
CCR6,2.76854,2.757,7.046661,7.2266
E2F8,4.250888,3.585,9.202335,9.2808
E2F2,5.414336,4.6439,9.215728,9.2408
PI16,7.594428,7.5774,3.654677,3.3219
ATRNL1,6.75896,7.0553,3.534493,3.3219
RP6-65G23.3,1.694731,1.585,4.970077,5.0875
PAK6,3.932836,3.9364,8.440327,8.5679
KIF11,6.092285,5.6147,10.99743,11.0768
MASP1,10.506796,11.2282,5.468923,5.1699
COL11A1,5.18242,5.3923,9.918168,10.115
DHFRP1,2.399161,2.7929,7.15417,7.2871
C10orf91,1.20066,1.0,4.419975,4.5236
SERINC2,8.576421,7.3576,13.047355,13.1461
RP11-1379J22.2,6.293451,6.6592,1.81199,1.6415
RP11-295M3.4,3.288076,3.1699,6.457244,6.2668
DIRC3,5.937066,6.2479,2.110622,2.0
CSPG4P11,6.488709,6.9891,3.19873,3.3045
RP11-400N13.3,0.047508,0.0,3.317942,3.3219
ZWINT,6.654734,6.2668,11.238271,11.3498
CEACAM6,7.408221,6.5546,15.448863,15.5479
EXO1,3.639457,3.1699,9.255686,9.3151
RP11-389G6.3,4.839204,5.7004,0.456803,0.0
TUSC8,2.053875,1.0,5.931034,6.7549
PGM5,12.546985,13.4631,8.105168,8.1485
PCDH9,7.297981,7.6582,4.195107,4.0875
EFNA3,5.71186,5.6724,10.321928,10.4189
GRIA4,6.183563,6.3399,2.858644,2.8074
CA1,8.524747,7.5078,4.449906,3.8074
RIBC2,2.335444,2.3219,5.672137,6.0444
RP11-89H19.2,2.680935,2.0,6.146906,6.1898
RP11-1334A24.5,7.273443,7.6147,3.39337,3.4594
KRT8,12.454481,11.4757,16.863803,16.9392
ETV4,4.766703,4.8074,12.086235,12.2553
PRELP,12.842463,13.2892,8.332804,8.1699
TFF1,4.248516,3.585,10.533758,10.4676
CPNE7,4.574233,4.6439,9.233206,9.4409
ATCAY,5.813421,6.1898,1.800277,1.585
RPL35P5,3.011752,3.0036,6.494929,6.3167
STON1,10.69238,11.2879,7.887535,7.9009
RP11-776H12.1,1.977208,2.0,5.103135,5.8074
C3orf67,3.395661,3.4594,6.651447,6.9069
AC007099.1,0.024707,0.0,3.9631,4.2479
EHF,6.676749,5.7549,12.358903,12.4033
UCA1,2.246374,1.585,8.628407,8.4458
DUSP26,6.119244,6.2668,2.961583,3.0
GUCY2C,6.300567,5.2479,11.595991,11.8588
KLK11,3.378356,3.585,7.173014,7.149786
PHYHIP,8.40188,8.9337,5.257056,5.1293
PITX2,3.306335,2.3219,8.961986,9.2095
RP11-132F7.2,2.211091,1.585,5.264738,5.3923
LINC01411,0.689521,0.0,4.074087,3.585
PADI3,0.937795,1.0,4.122419,3.643851
FXYD7,4.572714,4.7004,1.613012,1.585
AC005355.2,3.753834,2.585,7.607808,7.6653
NUP62CL,3.40109,3.1699,7.630169,7.6724
S100A14,8.152183,6.7814,12.716923,12.7228
VSTM2A,5.187237,5.3576,1.658932,1.0
OVOL2,4.374455,3.7004,8.815186,8.8796
XXbac-BPG32J3.19,2.538972,2.7824,6.385815,7.8113
CAPN8,6.328586,5.4263,10.346769,10.6627
NMU,2.72945,2.8074,6.522628,6.7814
GRIA1,5.10449,5.0,1.929454,1.585
LYPD6B,2.960951,2.8074,6.768036,6.9069
LY6H,6.740037,7.4594,3.471916,3.4594
GRIK5,9.056448,10.0471,4.671566,4.5236
PGR,8.315031,8.9454,4.780197,4.7549
KCNK3,8.560604,8.8734,3.913049,3.8074
CPA1,5.383422,6.3399,0.587126,0.0
PRAP1,5.831908,4.7751,11.554377,11.9165
SMIM24,5.029734,3.8074,9.695219,9.944
