"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-179B2.2",0.86301528557559,3.44565882810506,16.1605828025751,1.64170055699491e-52,5.44072130016669e-52,107.534384097339
"RP11-460E7.8",1.30478505660013,1.47118294774702,16.160241688567,1.65287732831942e-52,5.47739742355499e-52,107.527651481118
"TRBV11-1",0.888130940075491,0.444244728236866,16.1585924702188,1.68850357383955e-52,5.5950853101595e-52,107.506391214184
"AC012442.6",0.916034655940577,1.4724903621149,16.1585611949033,1.68877887472922e-52,5.59562518553812e-52,107.506225450843
"C22orf42",0.812265545049467,0.5089993028555,16.1524520540981,1.82801294814839e-52,6.05656242864468e-52,107.427245729921
"GPR37",1.71312564483616,7.84545240433795,16.1524114287507,1.82897321636097e-52,6.05934080741704e-52,107.426722158372
"RP5-942I16.1",1.00323825976936,0.840021452634587,16.1501678235236,1.88279410627472e-52,6.23723303358682e-52,107.397808227694
"ATP5F1",0.411467942775587,11.9116313573599,16.1491394808272,1.90798760870622e-52,6.32027241803602e-52,107.384556503027
"LINC01607",1.12703832342952,1.39121846911972,16.1445755854058,2.02391791881808e-52,6.70384945450858e-52,107.325749980177
"LINC00870",1.17504613716165,0.913301921342308,16.1418083818714,2.09760282546019e-52,6.94745477524043e-52,107.290098934408
"RP11-66N11.8",0.908174192937946,5.08804633205076,16.1412287386626,2.11181253504031e-52,6.99405343330875e-52,107.283358190318
"DDX18P1",-1.01956620179917,1.92350921300191,-16.1370978159015,2.22923960319832e-52,7.38246586869229e-52,107.229419096768
"LINC00115",-0.900523479022122,5.93905639797052,-16.1362348201628,2.25423395123948e-52,7.46474199428201e-52,107.218303434454
"AP001631.10",0.572536806572486,0.292856880385985,16.1327210686994,2.35891853118268e-52,7.81035902265512e-52,107.173048840106
"CH507-152C13.6",0.572536806572486,0.292856880385985,16.1327210686994,2.35891853118268e-52,7.81035902265512e-52,107.173048840106
"CSNK1G3",0.579057508551635,9.60744128694534,16.1314416885406,2.39822704968231e-52,7.93998123084314e-52,107.156572799778
"AC069063.2",-0.778386612042168,0.682584347628926,-16.129600440505,2.4559479458985e-52,8.1305413215923e-52,107.132862310128
"RP11-887P2.6",0.925311486964723,0.945311137306898,16.1282001632996,2.50077049830893e-52,8.27837828698279e-52,107.114831457552
"LA16c-380A1.1",-0.964270465347387,1.35068251835853,-16.1280758561694,2.50478874536976e-52,8.29112881652208e-52,107.113230845578
