Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
PTF1A,3.537677,3.9069,0.882126,0.0
CST2,1.005751,1.0,6.37159,6.4336
CHIA,9.15733,10.92945,1.090474,0.0
KRT2,4.270175,4.585,1.977536,2.0
TRPV6,7.53444,8.8202,5.759218,5.7814
SRRM4,4.888375,5.1293,1.798527,1.585
LIPF,16.21198,19.0359,6.903588,6.1898
TNFRSF6B,5.340684,5.78665,9.792578,9.6563
CALY,5.153551,5.0222,3.181899,3.0
DUXAP9,2.65504,2.7634,7.654017,7.9076
PLK4,5.05965,4.9771,9.532917,9.683
RP3-331H24.7,7.179651,7.26665,5.12684,5.2854
GPIHBP1,6.820544,6.94835,4.905811,4.858
AGMAT,3.604726,3.4594,9.994723,10.2228
IP6K3,5.662348,5.89475,3.488626,3.4594
HOXA10,1.751441,1.585,8.964203,9.7753
MUC2,3.038725,3.0,9.148098,8.9425
CFC1,5.409005,6.59815,2.034762,1.0
C7,11.747013,11.49785,9.104881,8.8361
AC006449.2,6.58254,6.7313,1.263585,0.0
CTRB2,5.337583,5.9761,1.964617,1.585
FEZF1-AS1,0.523998,0.0,6.596711,7.358
MYOM3,3.190594,3.1699,7.47846,7.2761
RP11-627K11.6,1.489979,1.6575,5.927643,5.8542
IGSF6,4.977277,4.9069,9.35418,9.3707
RP11-618G20.1,0.59978,0.0,4.237477,5.0063
SOX10,6.833898,6.52885,3.880639,3.847
RP11-244M2.1,0.851284,0.0,4.724031,5.1293
CDH16,1.181403,1.0,5.221047,5.1699
CMTM5,3.955559,3.585,1.996161,1.585
NUSAP1,6.432971,6.1898,11.382661,11.5665
KLK1,3.97891,3.95345,8.366714,8.4388
RP11-20G6.3,3.93741,4.53385,0.349072,0.0
MYL7,2.782882,2.8074,0.318507,0.0
MYH1,3.777865,4.08365,0.92993,0.0
CDH17,3.065214,3.0,11.708084,12.5587
TFF2,11.618115,13.88375,9.441095,9.6366
ZNRF2P1,1.364212,1.585,6.058385,6.2854
PHYHD1,9.188549,9.3465,7.40207,7.3038
AFAP1-AS1,2.875404,2.81045,8.589949,8.9006
RP11-150O12.3,0.57222,0.0,6.445452,6.9658
LRRC37A9P,0.604375,0.0,4.705922,4.7549
ERBB4,5.449904,5.93055,3.272736,3.3219
RP11-354E23.4,0.223707,0.0,4.302828,4.3219
FAM107A,10.535419,10.69825,7.954849,7.8826
LINC00940,4.628448,5.1897,1.446593,1.0
LAMP3,3.608871,3.7004,9.718718,9.7698
TINAG,0.10681,0.0,4.620769,5.1293
FAM19A4,4.746457,3.7004,2.429736,1.585
GUCA2B,4.551004,4.88245,2.521396,2.0
SV2C,6.167054,6.1497,4.098964,4.0
RP11-108M9.3,5.77709,6.0003,3.5968,3.7004
FUT6,1.886838,1.62525,8.47681,9.5288
NUPR1L,4.457457,5.1293,2.24376,1.0
ALPPL2,0.055086,0.0,5.966689,5.5314
TCEAL2,7.616636,7.611,4.856962,4.7004
LINC01354,4.995575,5.1897,2.570601,2.3219
KCNJ16,8.155264,9.8073,4.215045,3.9069
CCNB2,5.701739,5.30365,10.792613,10.9979
PLEKHS1,3.731164,3.39065,10.513534,10.988
RP11-700H6.4,3.696201,4.1287,0.762268,0.0
