Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
CPA4,7.762393,7.62575,4.367436,4.0875
LINC01234,0.343839,0.0,6.477025,6.6147
AC012065.1,1.889586,1.86985,5.053994,5.1214
PYY2,8.682302,8.87195,5.053804,5.2095
DEPDC1B,3.422511,3.4594,7.524227,7.7211
AC003991.3,5.219889,5.323,1.206008,1.0
MTND4P12,5.103879,5.19045,9.048288,10.2457
LRAT,1.887883,2.0,4.804495,4.7549
ABLIM1,13.333384,13.5933,10.415445,9.9672
CCL21,8.107484,8.04165,4.322613,3.585
SCUBE3,8.069533,8.1699,4.539551,4.4594
CDT1,5.590292,5.64355,9.015753,8.8329
